"Current Assigned Rank","Programme Preference","Programme Type","Programme Title","Programme Description","Unit of Application","Group","Foundation School","Duration","Pattern","Places Available","Placement 1: Year","Placement 1: Employer/Trust","Placement 1: Site","Placement 1: Location","Placement 1: Specialty","Placement 1: Description","Placement 2: Year","Placement 2: Employer/Trust","Placement 2: Site","Placement 2: Location","Placement 2: Specialty","Placement 2: Description","Placement 3: Year","Placement 3: Employer/Trust","Placement 3: Site","Placement 3: Location","Placement 3: Specialty","Placement 3: Description","Placement 4: Year","Placement 4: Employer/Trust","Placement 4: Site","Placement 4: Location","Placement 4: Specialty","Placement 4: Description","Placement 5: Year","Placement 5: Employer/Trust","Placement 5: Site","Placement 5: Location","Placement 5: Specialty","Placement 5: Description","Placement 6: Year","Placement 6: Employer/Trust","Placement 6: Site","Placement 6: Location","Placement 6: Specialty","Placement 6: Description","Placement 7: Year","Placement 7: Employer/Trust","Placement 7: Site","Placement 7: Location","Placement 7: Specialty","Placement 7: Description","Placement 8: Year","Placement 8: Employer/Trust","Placement 8: Site","Placement 8: Location","Placement 8: Specialty","Placement 8: Description","Programme Name","Programme Number","Tags"
"0","23/EAN/RQ800/F1/020","FP","23/EAN/RQ800/F1/020","F1 - General (Internal) Medicine (Geriatric), General Surgery (Lower GI), General Psychiatry.  F2 - General Practice, Intensive Care Medicine, Urology.  F2 year will include time as a teaching fellow.  You will be working at a designated GP Practice which might be outside of Chelmsford during this period and therefore you will be expected to take responsibility for any required travel arrangements. Your employing Trust will issue you details of the practice you will be working at after commencing your post. Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Geriatric Medicine","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Surgery","Lower GI","F1","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Essex","Essex","General Psychiatry","You are expected to take responsibility for any required travel.","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Practice","Teaching Fellow - You are expected to take responsibility for any required travel.","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Intensive Care Medicine","Teaching Fellow","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Urology","Teaching Fellow","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/021","FP","23/EAN/RQ800/F1/021","F1 - General Psychiatry, General (Internal) Medicine (Geriatric), General Surgery (Lower GI).  F2 - Urology, General Practice, Intensive Care Medicine.  F2 year will include time as a teaching fellow.  You will be working at a designated GP Practice which might be outside of Chelmsford during this period and therefore you will be expected to take responsibility for any required travel arrangements. Your employing Trust will issue you details of the practice you will be working at after commencing your post. Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Essex","Essex","General Psychiatry","You are expected to take responsibility for any required travel.","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Geriatric Medicine","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Surgery","Lower GI","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Urology","Teaching Fellow","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Practice","Teaching Fellow - You are expected to take responsibility for any required travel.","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Intensive Care Medicine","Teaching Fellow","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/022","FP","23/EAN/RQ800/F1/022","F1 - General Surgery (Lower GI), General (Internal) Medicine (Gastroenterology), General (Internal) Medicine (Geriatric).  F2 - Emergency Medicine, General (Internal) Medicine, Trauma and Orthopaedic Surgery.  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Surgery","Lower GI","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Gastorenterology","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Geriatric Medicine","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Emergency Medicine","","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Trauma and Orthopaedic Surgery","","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/023","FP","23/EAN/RQ800/F1/023","F1 - General (Internal) Medicine (Geriatric), General Surgery (Lower GI), General (Internal) Medicine (Gastroenterology).  F2 - Trauma and Orthopaedic Surgery, Emergency Medicine, General (Internal) Medicine.  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Geriatric Medicine","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Surgery","Lower GI","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Gastroenterology","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Trauma and Orthopaedic Surgery","","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Emergency Medicine","","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Nephrology","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/024","FP","23/EAN/RQ800/F1/024","F1 - General (Internal) Medicine (Gastroenterology), General (Internal) Medicine (Geriatric), General Surgery (Lower GI).  F2 - General (Internal) Medicine, Trauma and Orthopaedic Surgery, Emergency Medicine.  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Gastroenterology","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","Geriatric Medicine","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General Surgery","Lower GI","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","General (Internal) Medicine","","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Trauma and Orthopaedic Surgery","","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Emergency Medicine","","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/034/W","FP","23/EAN/RQ800/F1/034/W","Please note that the specialties for these 2 year foundation programmes are still to be confirmed.","Health Education England East of England","","EBH Foundation School","24","6 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/035/W","FP","23/EAN/RQ800/F1/035/W","Please note that the specialties for these 2 year foundation programmes are still to be confirmed.","Health Education England East of England","","EBH Foundation School","24","6 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/036/W","FP","23/EAN/RQ800/F1/036/W","Please note that the specialties for these 2 year foundation programmes are still to be confirmed.","Health Education England East of England","","EBH Foundation School","24","6 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/037/W","FP","23/EAN/RQ800/F1/037/W","Please note that the specialties for these 2 year foundation programmes are still to be confirmed.","Health Education England East of England","","EBH Foundation School","24","6 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/038/W","FP","23/EAN/RQ800/F1/038/W","Please note that the specialties for these 2 year foundation programmes are still to be confirmed.","Health Education England East of England","","EBH Foundation School","24","6 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","","","","","","","","","","","","","","",""
"0","23/EAN/RQ800/F1/039/W","FP","23/EAN/RQ800/F1/039/W","Please note that the specialties for these 2 year foundation programmes are still to be confirmed.","Health Education England East of England","","EBH Foundation School","24","6 x 4 months","1","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F1","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","F2","MID ESSEX HOSPITAL SERVICES NHS TRUST","Broomfield Hospital","Chelmsford","Foundation","TBC","","","","","","","","","","","","","","",""
"0","23/EAN/RQW01/F1/001","FP","23/EAN/RQW01/F1/001","F1 - General Surgery (Urology), Geriatric Medicine, Intensive Care Medicine.  F2 - Emergency Medicine, Paediatrics, Cardiology.  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","General Surgery","Urology","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Geriatric Medicine","","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Intensive Care Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Emergency Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Paediatrics","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Cardiology","","","","","","","","","","","","","","","",""
"0","23/EAN/RQW01/F1/002","FP","23/EAN/RQW01/F1/002","F1 - Intensive Care Medicine, General Surgery (Urology), Geriatric Medicine.  F2 - Cardiology, Emergency Medicine, Paediatrics.  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Intensive Care Medicine","","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","General Surgery","Urology","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Geriatric Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Cardiology","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Emergency Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Paediatrics","","","","","","","","","","","","","","","",""
"0","23/EAN/RQW01/F1/003","FP","23/EAN/RQW01/F1/003","F1 - Geriatric Medicine, Intensive Care Medicine, General Surgery (Urology).  F2 - Paediatrics, Cardiology, Emergency Medicine.  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Geriatric Medicine","","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Intensive Care Medicine","","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","General Surgery","Urology","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Paediatrics","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Cardiology","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Emergency Medicine","","","","","","","","","","","","","","","",""
"0","23/EAN/RQW01/F1/007","FP","23/EAN/RQW01/F1/007","F1 - General Surgery (Colorectal), General (Internal) Medicine (Cardiology), Intensive Care Medicine.  F2 - Geriatric Medicine, Emergency Medicine (AMU), Histopathology (Palliative Medicine).  Please note these rotations may be subject to change.","Health Education England East of England","","EBH Foundation School","24","3 x 4 months","1","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","General Surgery","Colorectal","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","General (Internal) Medicine","Cardiology","F1","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Intensive Care Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Geriatric Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Emergency Medicine","","F2","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","The Princess Alexandra Hospital","Harlow","Histopathology","","","","","","","","","","","","","","","",""
